client_1,client_2,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total_mv
254,178,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
1469,190,0,0,0,0,0,0,0,0,0,0,0,0,1,16,17
210,150,0,0,0,0,0,0,0,1,1,1,2,2,0,1,8
396,1266,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4
1372,2402,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
310,77,0,0,0,0,0,0,0,20,30,29,20,38,8,3,148
77,82,0,0,0,0,0,0,0,60,233,242,314,290,244,200,1583
2406,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
54,53,0,0,0,0,0,0,0,187,695,1016,878,698,510,406,4390
344,90,0,0,0,0,0,0,0,0,3,18,14,6,5,6,52
118,118,0,0,0,0,0,0,0,1266,50706,52685,60388,59843,65675,84520,375083
1434,1072,0,0,0,0,0,0,0,0,0,5,5,15,3,5,33
145,1366,0,0,0,0,0,0,0,10,0,0,2,0,0,0,12
382,1036,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
360,174,0,0,0,0,0,0,0,0,0,4,1,2,7,9,23
150,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2084,2114,0,0,0,0,0,0,0,0,64,8,0,0,0,0,72
1026,1010,0,0,0,0,0,0,0,0,0,4,1,0,1,2,8
178,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1184,306,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
82,339,0,0,0,0,0,0,0,0,0,1,2,1,1,1,6
2294,2049,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6
197,141,0,0,0,0,0,0,0,0,2,3,2,2,0,0,9
418,282,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7
252,4,0,0,0,0,0,0,0,1,3,0,3,2,0,0,9
140,2344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
363,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1325,306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1266,53,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5
2038,1129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1144,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
350,1072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
427,2166,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3
2114,1129,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43
207,197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
116,140,0,0,0,0,0,0,0,2,12,17,29,36,28,20,144
174,118,0,0,0,0,0,0,0,2,10,13,11,31,26,18,111
326,27,0,0,0,0,0,0,0,0,3,7,10,14,17,8,59
1469,312,0,0,0,0,0,0,0,0,2,1,1,2,0,4,10
150,1227,0,0,0,0,0,0,0,8,25,25,16,31,30,26,161
169,462,0,0,0,0,0,0,0,0,0,2,8,10,11,13,44
350,338,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4
145,339,0,0,0,0,0,0,0,0,0,2,5,2,0,1,10
114,1185,0,0,0,0,0,0,0,7,13,30,19,26,15,11,121
381,53,0,0,0,0,0,0,0,15,29,34,39,16,21,5,159
1301,2294,0,0,0,0,0,0,0,0,0,1,2,0,0,4,7
2230,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
118,66,0,0,0,0,0,0,0,2,7,12,7,12,6,7,53
1133,1469,0,0,0,0,0,0,0,0,0,1,0,14,40,31,86
178,487,0,0,0,0,0,0,0,10,36,32,34,39,33,8,192
174,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
51,254,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
402,1266,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
2190,326,0,0,0,0,0,0,0,0,5,3,6,27,146,14,201
141,118,0,0,0,0,0,0,0,0,2,9,24,47,15,14,111
1100,384,0,0,0,0,0,0,0,4,9,2,0,0,0,0,15
2455,13,0,0,0,0,0,0,0,0,1,4,3,2,0,0,10
2344,54,0,0,0,0,0,0,0,0,0,1,2,1,3,2,9
96,240,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
51,368,0,0,0,0,0,0,0,4,3,4,2,2,0,0,15
1129,2110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
57,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4
1110,2190,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
36,63,0,0,0,0,0,0,0,20,62,75,77,115,95,91,535
1129,3384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
312,1366,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1157,77,0,0,0,0,0,0,0,25,115,145,142,90,29,17,563
368,254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1042,190,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
54,174,0,0,0,0,0,0,0,2,26,31,37,22,36,14,168
341,427,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5
1279,396,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
2242,120,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5
90,341,0,0,0,0,0,0,0,0,0,1,4,8,4,10,27
140,1301,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
2190,331,0,0,0,0,0,0,0,0,0,2,5,5,12,17,41
382,382,0,0,0,0,0,0,0,0,873,768,1304,5671,2660,3308,14584
1374,487,0,0,0,0,0,0,0,0,3,2,6,5,6,2,24
2318,1133,0,0,0,0,0,0,0,0,0,5,3,2,0,0,10
2049,1395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
312,1110,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1469,419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
63,1423,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
310,1010,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
207,2459,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1219,4085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2459,1129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
181,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2217,310,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1366,1218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13,2049,0,0,0,0,0,0,0,1,5,6,16,14,5,0,47
13,77,0,0,0,0,0,0,0,373,1083,1146,1223,1097,982,925,6829
1117,51,0,0,0,0,0,0,0,2,4,3,2,0,0,1,12
66,2079,0,0,0,0,0,0,0,0,1,2,3,0,1,0,7
26,1395,0,0,0,0,0,0,0,1,5,7,8,16,4,0,41
4,1279,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
134,2108,0,0,0,0,0,0,0,3,6,5,8,5,4,5,36
1395,118,0,0,0,0,0,0,0,0,1,6,14,10,5,3,39
174,53,0,0,0,0,0,0,0,7,17,19,19,17,16,6,101
1010,1374,0,0,0,0,0,0,0,0,2,6,5,2,1,1,17
96,3499,0,0,0,0,0,0,0,0,0,0,0,0,7,15,22
2106,174,0,0,0,0,0,0,0,0,0,2,3,1,6,8,20
36,181,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3
1098,2242,0,0,0,0,0,0,0,0,0,3,2,1,3,2,11
1184,111,0,0,0,0,0,0,0,0,6,0,3,9,2,1,21
312,1219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2651,145,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
3615,1036,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15
226,1227,0,0,0,0,0,0,0,1,7,6,11,11,2,5,43
350,360,0,0,0,0,0,0,0,1,2,2,1,0,0,0,6
2294,3499,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
1010,1072,0,0,0,0,0,0,0,0,0,6,7,5,6,6,30
27,144,0,0,0,0,0,0,0,0,4,1,0,0,3,4,12
2106,1279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120,144,0,0,0,0,0,0,0,0,0,1,1,0,4,1,7
360,1036,0,0,0,0,0,0,0,0,0,0,0,18,18,2,38
1073,324,0,0,0,0,0,0,0,0,0,4,4,1,0,0,9
1345,1157,0,0,0,0,0,0,0,0,1,5,1,2,0,0,9
145,1072,0,0,0,0,0,0,0,2,9,7,8,16,74,12,128
174,96,0,0,0,0,0,0,0,7,19,12,19,21,34,17,129
2242,1325,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5
344,114,0,0,0,0,0,0,0,3,4,10,20,8,16,11,72
134,134,0,0,0,0,1,0,0,865,38999,37313,43684,53201,49120,54742,277925
1185,178,0,0,0,0,0,0,0,2,12,23,8,10,11,14,80
114,114,0,0,0,0,3,0,0,358,16311,24890,26529,33123,27217,26698,155129
1129,146,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
1100,360,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5
331,381,0,0,0,0,0,0,0,4,11,4,0,0,0,0,19
144,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,77,0,0,0,0,0,0,0,147,383,370,401,344,238,211,2094
2108,2460,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
27,406,0,0,0,0,0,0,0,0,0,0,0,1,3,12,16
339,1469,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3
3615,63,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9
3886,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1333,51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
368,324,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1042,3615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
382,2058,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
90,2309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1219,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1279,324,0,0,0,0,0,0,0,0,0,2,3,4,0,0,9
1185,190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2651,1395,0,0,0,0,0,0,0,0,0,0,0,0,4,14,18
4018,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
150,418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
324,1100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1372,306,0,0,0,0,0,0,0,0,0,0,2,3,2,1,8
13,169,0,0,0,0,0,0,0,6,37,53,52,51,20,18,237
384,1073,0,0,0,0,0,0,0,4,4,7,26,11,8,4,64
197,1042,0,0,0,0,0,0,0,2,2,2,2,2,1,0,11
2049,169,0,0,0,0,0,0,0,0,0,2,3,1,1,0,7
419,402,0,0,0,0,0,0,0,1,1,0,0,2,0,0,4
312,1129,0,0,0,0,0,0,0,2,9,3,5,4,2,5,30
54,82,0,0,0,0,0,0,0,17,76,64,99,114,98,103,571
2190,90,0,0,0,0,0,0,0,0,0,12,20,24,8,11,75
1073,1469,0,0,0,0,0,0,0,0,1,1,1,3,2,2,10
1010,2406,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
13,462,0,0,0,0,0,0,0,0,0,11,12,13,10,12,58
1182,341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1469,140,0,0,0,0,0,0,0,0,1,2,2,4,1,4,14
306,36,0,0,0,0,0,0,0,0,45,23,32,25,27,30,182
146,2110,0,0,0,0,0,0,0,0,0,10,2,1,1,1,15
1196,36,0,0,0,0,0,0,0,4,2,7,1,1,3,0,18
341,416,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12
150,1218,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3
96,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310,140,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3
2119,381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2460,2460,0,0,0,0,0,0,0,0,36,71,25,21,0,0,153
114,111,0,0,0,0,0,0,0,2,22,34,13,17,28,14,130
1072,1396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104,1302,0,0,0,0,0,0,0,0,3,5,13,8,9,11,49
1218,1184,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1219,1073,0,0,0,0,0,0,0,0,1,1,2,4,2,1,11
2106,96,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4
2108,1301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
90,2651,0,0,0,0,0,0,0,0,0,0,0,5,2,0,7
324,2455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
487,4018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1185,1423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2119,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2187,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
121,169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1218,360,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1184,4085,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
141,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2119,2294,0,0,0,0,0,0,0,0,1,0,0,2,2,0,5
1100,462,0,0,0,0,0,0,0,0,0,3,0,7,5,3,18
82,1184,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4
381,54,0,0,0,0,0,0,0,18,37,41,15,25,29,23,188
344,2110,0,0,0,0,0,0,0,0,0,4,8,8,7,5,32
2230,63,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5
344,324,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
382,174,0,0,0,0,0,0,0,0,0,7,2,4,14,14,41
1157,1469,0,0,0,0,0,0,0,0,2,20,8,24,7,4,65
1133,1301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
282,111,0,0,0,0,0,0,0,1,2,1,0,2,0,1,7
77,63,0,0,0,0,0,0,0,93,235,235,246,252,233,203,1497
1071,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1184,4018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
120,324,0,0,0,0,0,0,0,0,0,3,1,2,0,0,6
134,384,0,0,0,0,0,0,0,10,23,31,0,0,0,0,64
1227,1185,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4
2459,1219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
150,118,0,0,0,0,0,0,0,47,143,136,166,197,141,162,992
144,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
111,13,0,0,0,0,0,0,0,48,181,230,288,241,225,198,1411
2242,4018,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
487,282,0,0,0,0,0,0,0,0,1,1,1,1,2,0,6
1073,1184,0,0,0,0,0,0,0,2,1,2,4,1,0,0,10
1302,382,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
419,331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
2079,1219,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
82,331,0,0,0,0,0,0,0,1,15,22,13,7,10,14,82
53,1026,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
36,13,0,0,0,0,0,0,0,31,122,128,168,147,150,120,866
2106,169,0,0,0,0,0,0,0,0,0,4,2,4,2,1,13
90,344,0,0,0,0,0,0,0,0,1,8,5,6,12,8,40
384,1026,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
1372,2058,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
1153,1153,0,0,0,0,0,0,0,7,1352,1783,1908,2110,2263,2422,11845
350,3615,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5
341,326,0,0,0,0,0,0,0,0,4,18,25,23,0,0,70
2106,77,0,0,0,0,0,0,0,0,0,1,1,1,1,3,7
1036,190,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
339,384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,1302,0,0,0,0,0,0,0,1,5,4,8,3,3,2,26
2108,1185,0,0,0,0,0,0,0,1,2,0,1,3,2,5,14
54,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2110,324,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
299,1073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2190,1042,0,0,0,0,0,0,0,0,0,0,0,1,20,21,42
1110,1284,0,0,0,0,0,0,0,0,1,0,1,2,1,0,5
2230,1469,0,0,0,0,0,0,0,0,0,0,0,67,246,58,371
381,2651,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
350,141,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3
1219,1395,0,0,0,0,0,0,0,0,1,0,4,14,4,0,23
1036,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1372,2695,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1301,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
120,1117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2262,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2653,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,370,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
116,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1434,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
312,1227,0,0,0,0,0,0,0,2,5,4,8,3,2,4,28
2190,118,0,0,0,0,0,0,0,1,7,20,17,56,49,58,208
1129,2190,0,0,0,0,0,0,0,0,5,5,9,53,132,49,253
63,197,0,0,0,0,0,0,0,0,1,2,2,2,0,0,7
53,324,0,0,0,0,0,0,0,0,0,4,3,2,3,0,12
1469,487,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
54,54,0,0,0,0,0,0,0,2409,109926,113345,120314,146117,145553,163129,800793
1469,66,0,0,0,0,0,0,0,2,2,0,1,2,1,1,9
382,344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2210,1129,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
363,324,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4
2179,36,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8
2190,26,0,0,0,0,0,0,0,0,0,5,94,97,117,49,362
1395,1035,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1361,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
141,1361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
487,381,0,0,0,0,0,0,0,18,40,13,0,0,0,0,71
36,1133,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
306,13,0,0,0,0,0,0,0,0,2,1,1,3,3,1,11
1395,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82,111,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
1010,1326,0,0,0,0,0,0,0,1,4,1,5,13,4,1,29
1469,114,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
13,1227,0,0,0,0,0,0,0,8,29,35,28,42,41,39,222
310,2309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
462,169,0,0,0,0,0,0,0,0,0,0,2,5,5,5,17
310,2344,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4
299,396,0,0,0,0,0,0,0,5,17,12,5,4,1,3,47
384,368,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1227,169,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
114,77,0,0,0,0,0,0,0,15,61,87,107,89,77,80,516
1185,145,0,0,0,0,0,0,0,23,12,13,9,5,7,0,69
1434,1227,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4
382,53,0,0,0,0,0,0,0,0,0,0,2,6,2,2,12
197,2084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
396,1219,0,0,0,0,0,0,0,2,9,6,9,6,4,6,42
146,1010,0,0,0,0,0,0,0,3,2,1,0,0,0,0,6
1469,326,0,0,0,0,0,0,0,2,1,1,2,0,0,0,6
418,418,0,0,0,0,0,0,0,52,4157,4658,4889,5784,5836,9726,35102
54,306,0,0,0,0,0,0,0,0,0,2,6,4,28,2,42
54,1361,0,0,0,0,0,0,0,1,3,1,0,0,0,0,5
312,2179,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1184,2049,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
90,382,0,0,0,0,0,0,0,0,0,0,1,9,6,8,24
145,197,0,0,0,0,0,0,0,0,2,0,2,2,0,0,6
384,197,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
360,1374,0,0,0,0,0,0,0,0,1,6,8,7,5,4,31
116,399,0,0,0,0,0,0,0,2,5,5,7,3,2,5,29
341,1035,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
317,77,0,0,0,0,0,0,0,2,2,2,4,0,1,0,11
361,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1423,2190,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
2058,1154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1434,312,0,0,0,0,0,0,0,1,3,6,2,1,0,5,18
77,282,0,0,0,0,0,0,0,2,10,14,12,11,15,21,85
26,2651,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
104,114,0,0,0,0,0,0,0,5,15,16,12,15,10,7,80
384,1219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,370,0,0,0,0,0,0,0,1,1,6,0,0,0,0,8
1157,350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2190,2651,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9
402,312,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5
1026,384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1333,1144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
383,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1129,384,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
118,1129,0,0,0,0,0,0,0,5,10,15,10,11,6,5,62
63,114,0,0,0,0,0,0,0,7,27,14,23,9,12,9,101
150,96,0,0,0,0,0,0,0,24,45,47,64,52,42,45,319
114,4,0,0,0,0,0,0,0,2,10,10,8,3,8,0,41
150,174,0,0,0,0,0,0,0,0,1,4,5,2,10,3,25
2119,2106,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5
26,337,0,0,0,0,0,0,0,0,11,12,13,12,13,12,73
1372,1129,0,0,0,0,0,0,0,0,0,11,22,12,7,7,59
402,341,0,0,0,0,0,0,0,2,3,14,11,16,15,3,64
344,54,0,0,0,0,0,0,0,8,18,27,35,26,22,14,150
118,368,0,0,0,0,0,0,0,2,5,6,6,5,3,3,30
27,141,0,0,0,0,0,0,0,0,3,5,4,1,2,1,16
90,1469,0,0,0,0,0,0,0,0,0,3,3,20,14,3,43
312,396,0,0,0,0,0,0,0,18,64,92,72,75,88,131,540
145,54,0,0,0,0,0,0,0,31,41,52,38,32,23,47,264
2242,90,0,0,0,0,0,0,0,0,0,2,5,2,1,0,10
145,312,0,0,0,0,0,0,0,5,8,5,3,1,0,3,25
2058,1301,0,0,0,0,0,0,0,0,2,2,3,1,5,2,15
1325,1042,0,0,0,0,0,0,0,7,15,8,25,9,14,25,103
63,1372,0,0,0,0,0,0,0,0,3,6,6,7,39,20,81
169,2066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2242,1301,0,0,0,0,0,0,0,1,0,1,1,4,0,2,9
396,1374,0,0,0,0,0,0,0,2,19,30,54,28,38,11,182
2443,2443,0,0,0,0,0,0,0,0,3038,1458,2281,3261,15,1,10054
2651,118,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1073,145,0,0,0,0,0,0,0,2,2,2,4,1,0,1,12
169,341,0,0,0,0,0,0,0,0,0,0,3,2,3,0,8
382,178,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
1218,1302,0,0,0,0,0,0,0,38,53,5,1,4,1,1,103
370,207,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
487,134,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6
2339,141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2294,1051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
324,396,0,0,0,0,0,0,0,0,0,5,14,10,17,10,56
1184,363,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4
1179,339,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
2344,1279,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
256,150,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
378,378,0,0,0,0,0,0,0,13,497,2,0,0,0,0,512
402,2190,0,0,0,0,0,0,0,2,1,3,64,158,127,131,486
26,181,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3
2318,1072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
144,36,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
36,2653,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
2455,326,0,0,0,0,0,0,0,0,3558,0,0,0,0,0,3558
111,1072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2402,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
27,240,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
